Term,Stamm,Sprache,Zeitraum
श्रद्दधाति,*ḱréddʰh₁eti,Proto-Indo-European,4500 BCE - 2500 BCE
मृदु,*mr̥dúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
मृदु,*mr̥dúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मृदु,*ml̥dus,Proto-Indo-European,4500 BCE - 2500 BCE
द्वीप,*dwiHpás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वणिज्,*wen(h₁)-h₂ǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
पुरु,*pr̥Húṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पुरु,*pr̥Húš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पुरु,*pl̥h₁ús,Proto-Indo-European,4500 BCE - 2500 BCE
अन्त,*h₂ent-,Proto-Indo-European,4500 BCE - 2500 BCE
भृष्टि,*bʰr̥ṣṭíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भृष्टि,*bʰr̥štíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जघन,*ǵʰongʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
द्युम्न,*dyumnám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्युम्न,*dyḗws,Proto-Indo-European,4500 BCE - 2500 BCE
दन्त,*Hdánts,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दन्त,*h₃dónts,Proto-Indo-European,4500 BCE - 2500 BCE
काफी,काफ़ी,Hindi,not available
काफी,coffee,English,1550 CE - present
काफी,koffie,Dutch,1500 CE - present
काफी,caffè,Italian,1400 CE - present
काफी,قهوه,Ottoman Turkish,not available
काफी,قَهْوَة,Arabic,600 CE - present
सुन्दर,*(H)su-Hnar-a-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शास्त्र,*śāstra,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शास्त्र,*ḱeh₁s-,Proto-Indo-European,4500 BCE - 2500 BCE
रवि,*h₂rewi-,Proto-Indo-European,4500 BCE - 2500 BCE
रोग,*lewg-,Proto-Indo-European,4500 BCE - 2500 BCE
चन्द्रबिन्दु,चन्द्र,Sanskrit,1500 BCE - present (liturgical/classical)
चन्द्रबिन्दु,बिन्दु,Sanskrit,1500 BCE - present (liturgical/classical)
लिपि,𐨡𐨁𐨤𐨁,Ashokan Prakrit,300 BCE - 100 BCE
लिपि,𐎮𐎡𐎱𐎡,Old Persian,600 BCE - 300 BCE
लिपि,𒁾,Elamite,not available
लिपि,𒁾,Akkadian,not available
लिपि,𒁾,Sumerian,not available
काली,*kār-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
कपाल,*kapā́las,Proto-Indo-Aryan,2000 BCE - 1500 BCE
कपाल,*kapā́las,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कपाल,*káp-ōl,Proto-Indo-European,4500 BCE - 2500 BCE
लज्जा,*lazȷ́-,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वर्णमाला,वर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
वर्णमाला,माला,Sanskrit,1500 BCE - present (liturgical/classical)
सम,*samHás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सम,*somHós,Proto-Indo-European,4500 BCE - 2500 BCE
अन-,*n̥-,Proto-Indo-European,4500 BCE - 2500 BCE
अ-,*a-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अ-,*n̥-,Proto-Indo-European,4500 BCE - 2500 BCE
अ-,*Há-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अ-,*h₁é,Proto-Indo-European,4500 BCE - 2500 BCE
बोधि,*bawdʰíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
बोधि,*bʰawdʰíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बोधि,*bʰewdʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
व्याघ्र,*wiHaHagʰrás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
व्याघ्र,*wiHaHagʰrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विष्णु,*weys-,Proto-Indo-European,4500 BCE - 2500 BCE
गृणाति,*gr̥náHti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
गृणाति,*gr̥náHti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
राज्ञी,*h₃rḗǵnih₂,Proto-Indo-European,4500 BCE - 2500 BCE
श्याम,*ćyaHmás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वर,*wáras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वर,*wáras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वर,*wer-,Proto-Indo-European,4500 BCE - 2500 BCE
वर,*welh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
यद्,*Hyás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
यद्,*Hyás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यद्,*Hyós,Proto-Indo-European,4500 BCE - 2500 BCE
अश्वा,*HáśwaH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अश्वा,*HáćwaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अश्वा,*h₁éḱweh₂,Proto-Indo-European,4500 BCE - 2500 BCE
राशि,*rāśíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
राशि,*rāćíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
देवभाषा,देव,Sanskrit,1500 BCE - present (liturgical/classical)
देवभाषा,भाषा,Sanskrit,1500 BCE - present (liturgical/classical)
देवभाषा,देवभाषा,Hindi,not available
मलिक,مَلِك,Arabic,600 CE - present
रहस्य,*raȷ́ʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
चीन,秦,Old Chinese,not available
ध्वज,*dʰwōg-,Proto-Indo-European,4500 BCE - 2500 BCE
रक्षा,*h₂lek-,Proto-Indo-European,4500 BCE - 2500 BCE
जल,*ȷ́alám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सहोदर,सह,Sanskrit,1500 BCE - present (liturgical/classical)
सहोदर,उदर,Sanskrit,1500 BCE - present (liturgical/classical)
विश्पति,*wiśpátiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
विश्पति,*wićpátiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विश्पति,*wiḱpótis,Proto-Indo-European,4500 BCE - 2500 BCE
मर्मन्,*mr̥meno-,Proto-Indo-European,4500 BCE - 2500 BCE
नड,*nedo-,Proto-Indo-European,4500 BCE - 2500 BCE
रजस्,*h₁régʷos,Proto-Indo-European,4500 BCE - 2500 BCE
उक्ति,*uktíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
उक्ति,*uktíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उक्त,*uktás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
उक्त,*uktás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बर्हिस्,*barźʰíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
बर्हिस्,*bʰarȷ́ʰíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बर्हिस्,*bʰelǵʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
कृप्,*kŕ̥ps,Proto-Indo-Aryan,2000 BCE - 1500 BCE
कृप्,*kŕ̥ps,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्वेष्टि,*dwáyṣṭi,Proto-Indo-Aryan,2000 BCE - 1500 BCE
द्वेष्टि,*dwáyšti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्वेष्टि,*dwey-,Proto-Indo-European,4500 BCE - 2500 BCE
भनति,*bʰánati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भनति,*bʰánati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
डमरु,*ḍamaru,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
तूष्णीम्,*tuHṣṇíHm,Proto-Indo-Aryan,2000 BCE - 1500 BCE
तूष्णीम्,*tuHšníHm,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तूष्णीम्,*tuh₂s-n-,Proto-Indo-European,4500 BCE - 2500 BCE
वज्र,*wáȷ́ras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वज्र,*wáȷ́ras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वज्र,*weǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
यज्ञ,*Hyaȷ́nás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सत्संग,सत्,Sanskrit,1500 BCE - present (liturgical/classical)
सत्संग,सङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
कालिदास,काली,Sanskrit,1500 BCE - present (liturgical/classical)
कालिदास,दास,Sanskrit,1500 BCE - present (liturgical/classical)
वृत्त,*wert-,Proto-Indo-European,4500 BCE - 2500 BCE
ष्ठीवति,*sp(t)yewH-,Proto-Indo-European,4500 BCE - 2500 BCE
अन्ताराष्ट्रिय,अन्तर्,Sanskrit,1500 BCE - present (liturgical/classical)
अन्ताराष्ट्रिय,राष्ट्रीय,Sanskrit,1500 BCE - present (liturgical/classical)
शारद,*śāradás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शारद,*ćarHád-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शारद,*ḱelh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
अद्रि,*Hádriṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अद्रि,*Hádriš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वर्तते,*wártatay,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वर्तते,*wártatay,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वर्तते,*wert-,Proto-Indo-European,4500 BCE - 2500 BCE
वर्ण,*wárnas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वर्ण,*welh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
पुर्,*pŕ̥H,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पुर्,*pŕ̥H,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पुर्,*tpelH-,Proto-Indo-European,4500 BCE - 2500 BCE
स्मयते,*smáyatay,Proto-Indo-Aryan,2000 BCE - 1500 BCE
स्मयते,*smáyatay,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्मयते,*smey-,Proto-Indo-European,4500 BCE - 2500 BCE
रक्षोहन्,राक्षस,Sanskrit,1500 BCE - present (liturgical/classical)
रक्षोहन्,हन्,Sanskrit,1500 BCE - present (liturgical/classical)
श्रद्धा,*ćradᶻdʰáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
प्रजापति,प्रजा,Sanskrit,1500 BCE - present (liturgical/classical)
प्रजापति,पति,Sanskrit,1500 BCE - present (liturgical/classical)
धातृ,*dʰaHtā́,Proto-Indo-Aryan,2000 BCE - 1500 BCE
धातृ,*dʰaHtā́,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मन्यु,*manyúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
मन्यु,*manyúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अघ्न्या,*agʰnyáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अघ्न्या,*gʷʰen-,Proto-Indo-European,4500 BCE - 2500 BCE
दस्यु,*dásyuš-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दस्यु,*des-,Proto-Indo-European,4500 BCE - 2500 BCE
सुर,*h₂ems-,Proto-Indo-European,4500 BCE - 2500 BCE
दास,*dásyuš-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दास,*des-,Proto-Indo-European,4500 BCE - 2500 BCE
सूक्त,*Hsūktás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सूक्त,*Hsūktás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सूक्त,सु-,Sanskrit,1500 BCE - present (liturgical/classical)
सूक्त,उक्त,Sanskrit,1500 BCE - present (liturgical/classical)
असत्,*áHsant,Proto-Indo-Aryan,2000 BCE - 1500 BCE
असत्,*áHsant,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यव,*yáwas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यव,*yéwos,Proto-Indo-European,4500 BCE - 2500 BCE
न्यग्रोध,*(h₁)ni,Proto-Indo-European,4500 BCE - 2500 BCE
वराह,*warāȷ́ʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
महिष,*maźʰiṣás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
महिष,*maȷ́ʰišás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वानर,वन,Sanskrit,1500 BCE - present (liturgical/classical)
वानर,नर,Sanskrit,1500 BCE - present (liturgical/classical)
शुक,*kū-,Proto-Indo-European,4500 BCE - 2500 BCE
ग्राम,*grā́mas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
ग्राम,*grā́mas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ग्राम,*h₂ger-,Proto-Indo-European,4500 BCE - 2500 BCE
ऋण,*Hr̥nás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अरित्र,*HárHtram,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अरित्र,*HárHtram,Proto-Indo-Iranian,2200 BCE - 1800 BCE
रसा,*HrásaH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
रसा,*HrásaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
रसा,*h₁róseh₂,Proto-Indo-European,4500 BCE - 2500 BCE
-इक,*-kos,Proto-Indo-European,4500 BCE - 2500 BCE
भेषज,*bʰayšaȷ́ás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यातु,*yaHtúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यातु,*yeh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
पुरोहित,पुरस्,Sanskrit,1500 BCE - present (liturgical/classical)
पुरोहित,हित,Sanskrit,1500 BCE - present (liturgical/classical)
पुरोहित,*ǵʰey-,Proto-Indo-European,4500 BCE - 2500 BCE
अर्थवाद,अर्थ,Sanskrit,1500 BCE - present (liturgical/classical)
अर्थवाद,वाद,Sanskrit,1500 BCE - present (liturgical/classical)
उप,*úpa,Proto-Indo-Aryan,2000 BCE - 1500 BCE
उप,*úpa,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उप,*upó,Proto-Indo-European,4500 BCE - 2500 BCE
नि,*ní,Proto-Indo-Aryan,2000 BCE - 1500 BCE
नि,*ní,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नि,*(h₁)ni,Proto-Indo-European,4500 BCE - 2500 BCE
नि,*h₁én,Proto-Indo-European,4500 BCE - 2500 BCE
सद्,*sed-,Proto-Indo-European,4500 BCE - 2500 BCE
अग्निष्टोम,अग्नि,Sanskrit,1500 BCE - present (liturgical/classical)
अग्निष्टोम,स्तोम,Sanskrit,1500 BCE - present (liturgical/classical)
गवामयन,गवाम्,Sanskrit,1500 BCE - present (liturgical/classical)
गवामयन,अयन,Sanskrit,1500 BCE - present (liturgical/classical)
द्वादशाह,द्वादश,Sanskrit,1500 BCE - present (liturgical/classical)
द्वादशाह,अह,Sanskrit,1500 BCE - present (liturgical/classical)
अग्निहोत्र,अग्नि,Sanskrit,1500 BCE - present (liturgical/classical)
अग्निहोत्र,होत्र,Sanskrit,1500 BCE - present (liturgical/classical)
अग्न्याधान,अग्नि,Sanskrit,1500 BCE - present (liturgical/classical)
अग्न्याधान,आधान,Sanskrit,1500 BCE - present (liturgical/classical)
प्रतिबुद्ध,प्रति,Sanskrit,1500 BCE - present (liturgical/classical)
प्रतिबुद्ध,बुद्ध,Sanskrit,1500 BCE - present (liturgical/classical)
ज्ञानकाण्ड,ज्ञान,Sanskrit,1500 BCE - present (liturgical/classical)
ज्ञानकाण्ड,काण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
कर्मकाण्ड,कर्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
कर्मकाण्ड,काण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
आत्मन्,*HáHtmā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
आत्मन्,*HáHtmā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
देवयान,देव,Sanskrit,1500 BCE - present (liturgical/classical)
देवयान,यान,Sanskrit,1500 BCE - present (liturgical/classical)
पितृयाण,पितृ,Sanskrit,1500 BCE - present (liturgical/classical)
पितृयाण,यान,Sanskrit,1500 BCE - present (liturgical/classical)
प्रज्ञात्मन्,प्रज्ञा,Sanskrit,1500 BCE - present (liturgical/classical)
प्रज्ञात्मन्,आत्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
उक्थ,*Huktʰám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
उक्थ,*Huktʰám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जीवात्मन्,जीव,Sanskrit,1500 BCE - present (liturgical/classical)
जीवात्मन्,आत्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
भूमन्,*bʰúHma,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भूमन्,*bʰúHma,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गर्भधारण,गर्भ,Sanskrit,1500 BCE - present (liturgical/classical)
गर्भधारण,धारण,Sanskrit,1500 BCE - present (liturgical/classical)
स्वर्,*súHar,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्वर्,*sóh₂wl̥,Proto-Indo-European,4500 BCE - 2500 BCE
खिलकाण्ड,खिल,Sanskrit,1500 BCE - present (liturgical/classical)
खिलकाण्ड,काण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
वंश,*wanśás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वंश,*wanćás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मधुकाण्ड,मधु,Sanskrit,1500 BCE - present (liturgical/classical)
मधुकाण्ड,काण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
वेदि,*weyd-,Proto-Indo-European,4500 BCE - 2500 BCE
अग्न्याधेय,अग्नि,Sanskrit,1500 BCE - present (liturgical/classical)
अग्न्याधेय,आधेय,Sanskrit,1500 BCE - present (liturgical/classical)
दर्शपूर्णमास,दर्श,Sanskrit,1500 BCE - present (liturgical/classical)
दर्शपूर्णमास,पूर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
दर्शपूर्णमास,मास,Sanskrit,1500 BCE - present (liturgical/classical)
चातुर्मास्य,चतुर्,Sanskrit,1500 BCE - present (liturgical/classical)
चातुर्मास्य,मास्य,Sanskrit,1500 BCE - present (liturgical/classical)
उखा,*aukw-,Proto-Indo-European,4500 BCE - 2500 BCE
पाकयज्ञ,पाक,Sanskrit,1500 BCE - present (liturgical/classical)
पाकयज्ञ,यज्ञ,Sanskrit,1500 BCE - present (liturgical/classical)
जातकर्मन्,जात,Sanskrit,1500 BCE - present (liturgical/classical)
जातकर्मन्,कर्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
नामकरण,नाम,Sanskrit,1500 BCE - present (liturgical/classical)
नामकरण,करण,Sanskrit,1500 BCE - present (liturgical/classical)
शर्मन्,*śárma,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शर्मन्,*ćárma,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गुप्त,*guptás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
गुप्त,*guptás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गोदान,गो,Sanskrit,1500 BCE - present (liturgical/classical)
गोदान,दान,Sanskrit,1500 BCE - present (liturgical/classical)
ब्रह्मयज्ञ,ब्रह्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
ब्रह्मयज्ञ,यज्ञ,Sanskrit,1500 BCE - present (liturgical/classical)
देवयज्ञ,देव,Sanskrit,1500 BCE - present (liturgical/classical)
देवयज्ञ,यज्ञ,Sanskrit,1500 BCE - present (liturgical/classical)
पितृयज्ञ,पितृ,Sanskrit,1500 BCE - present (liturgical/classical)
पितृयज्ञ,यज्ञ,Sanskrit,1500 BCE - present (liturgical/classical)
भूतयज्ञ,भूत,Sanskrit,1500 BCE - present (liturgical/classical)
भूतयज्ञ,यज्ञ,Sanskrit,1500 BCE - present (liturgical/classical)
मनुष्ययज्ञ,मनुष्य,Sanskrit,1500 BCE - present (liturgical/classical)
मनुष्ययज्ञ,यज्ञ,Sanskrit,1500 BCE - present (liturgical/classical)
सपिण्ड,स,Sanskrit,1500 BCE - present (liturgical/classical)
सपिण्ड,पिण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
पितृमेध,पितृ,Sanskrit,1500 BCE - present (liturgical/classical)
पितृमेध,मेध,Sanskrit,1500 BCE - present (liturgical/classical)
वृषन्,*wŕ̥ṣā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वृषन्,*(w)ŕ̥šā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वृषन्,*wérsēn,Proto-Indo-European,4500 BCE - 2500 BCE
कृत्,*(s)ker-,Proto-Indo-European,4500 BCE - 2500 BCE
तद्धित,तद्,Sanskrit,1500 BCE - present (liturgical/classical)
तद्धित,धित,Sanskrit,1500 BCE - present (liturgical/classical)
प्रतीक,*prétih₃kʷo-,Proto-Indo-European,4500 BCE - 2500 BCE
यथोपदेशम्,यथा,Sanskrit,1500 BCE - present (liturgical/classical)
यथोपदेशम्,उपदेश,Sanskrit,1500 BCE - present (liturgical/classical)
पर्वन्,*párwr̥,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पर्वन्,*párwr̥,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पर्वन्,*pérwr̥,Proto-Indo-European,4500 BCE - 2500 BCE
आदिपर्वन्,आदि,Sanskrit,1500 BCE - present (liturgical/classical)
आदिपर्वन्,पर्वन्,Sanskrit,1500 BCE - present (liturgical/classical)
पर्वसंग्रह,पर्वन्,Sanskrit,1500 BCE - present (liturgical/classical)
पर्वसंग्रह,संग्रह,Sanskrit,1500 BCE - present (liturgical/classical)
गदापर्वन्,गदा,Sanskrit,1500 BCE - present (liturgical/classical)
गदापर्वन्,पर्वन्,Sanskrit,1500 BCE - present (liturgical/classical)
स्वयंवर,स्वयम्,Sanskrit,1500 BCE - present (liturgical/classical)
स्वयंवर,वर,Sanskrit,1500 BCE - present (liturgical/classical)
भारतवर्ष,भारत,Sanskrit,1500 BCE - present (liturgical/classical)
भारतवर्ष,वर्ष,Sanskrit,1500 BCE - present (liturgical/classical)
आदिकाव्य,आदि,Sanskrit,1500 BCE - present (liturgical/classical)
आदिकाव्य,काव्य,Sanskrit,1500 BCE - present (liturgical/classical)
कुशीलव,कुश,Sanskrit,1500 BCE - present (liturgical/classical)
कुशीलव,लव,Sanskrit,1500 BCE - present (liturgical/classical)
महाकवि,महत्,Sanskrit,1500 BCE - present (liturgical/classical)
महाकवि,कवि,Sanskrit,1500 BCE - present (liturgical/classical)
महाकाव्य,महत्,Sanskrit,1500 BCE - present (liturgical/classical)
महाकाव्य,काव्य,Sanskrit,1500 BCE - present (liturgical/classical)
चातक,*kʷoḱt-,Proto-Indo-European,4500 BCE - 2500 BCE
नीतिशास्त्र,नीति,Sanskrit,1500 BCE - present (liturgical/classical)
नीतिशास्त्र,शास्त्र,Sanskrit,1500 BCE - present (liturgical/classical)
कृ,*kar-,Proto-Indo-Aryan,2000 BCE - 1500 BCE
कृ,*kar-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कृ,*kʷer-,Proto-Indo-European,4500 BCE - 2500 BCE
क्रोध,*krawdʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मृगतृष्णा,मृग,Sanskrit,1500 BCE - present (liturgical/classical)
मृगतृष्णा,तृष्णा,Sanskrit,1500 BCE - present (liturgical/classical)
तृष्णा,*tŕ̥šnas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वह्,*waźʰ-,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वह्,*waȷ́ʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वह्,*weǵʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
यदा,*Hyós,Proto-Indo-European,4500 BCE - 2500 BCE
पूर्व,*pr̥Hwás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पूर्व,*pr̥Hwás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
किम्,*kís,Proto-Indo-Iranian,2200 BCE - 1800 BCE
किम्,*kʷís,Proto-Indo-European,4500 BCE - 2500 BCE
कण,*kánas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
कण,*kánas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दृश्,*darś-,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दृश्,*darć-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दृश्,*derḱ-,Proto-Indo-European,4500 BCE - 2500 BCE
दर्शन,*derḱ-,Proto-Indo-European,4500 BCE - 2500 BCE
क्रम,*krā́mHti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
निर्धन,निर्,Sanskrit,1500 BCE - present (liturgical/classical)
निर्धन,धन,Sanskrit,1500 BCE - present (liturgical/classical)
सु-,*Hsu-,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सु-,*Hsu-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सु-,*h₁su-,Proto-Indo-European,4500 BCE - 2500 BCE
परि,*pári,Proto-Indo-Aryan,2000 BCE - 1500 BCE
परि,*pári,Proto-Indo-Iranian,2200 BCE - 1800 BCE
परि,*per-,Proto-Indo-European,4500 BCE - 2500 BCE
विद्यापति,विद्या,Sanskrit,1500 BCE - present (liturgical/classical)
विद्यापति,पति,Sanskrit,1500 BCE - present (liturgical/classical)
लिङ्गशरीर,लिङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
लिङ्गशरीर,शरीर,Sanskrit,1500 BCE - present (liturgical/classical)
हेलि,ἥλιος,Ancient Greek,1500 BCE - 300 BCE
आर,Ἄρης,Ancient Greek,1500 BCE - 300 BCE
ज्यौ,Ζεύς,Ancient Greek,1500 BCE - 300 BCE
जामित्र,διάμετρον,Ancient Greek,1500 BCE - 300 BCE
केन्द्र,κέντρον,Ancient Greek,1500 BCE - 300 BCE
जनति,*ȷ́ánati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जनति,*ȷ́ánati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कर्षति,*kárṣati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
कर्षति,*káršati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कर्षति,*kʷéls-e-ti,Proto-Indo-European,4500 BCE - 2500 BCE
विश्,*wíṭṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
विश्,*wíćš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विश्,*weyḱ-,Proto-Indo-European,4500 BCE - 2500 BCE
भी,*bʰíHs,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भी,*bʰayH-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षत्रिय,*kšatríyas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षत्रिय,*tek-,Proto-Indo-European,4500 BCE - 2500 BCE
छाया,*śćaHyáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
छाया,*(s)ḱeh₃ih₂,Proto-Indo-European,4500 BCE - 2500 BCE
सप्तम,*saptamás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
षष्ठ,*ṣwuṣṭʰás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
षष्ठ,*š(w)uštʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
षष्ठ,*swéḱs,Proto-Indo-European,4500 BCE - 2500 BCE
यथा,*HyátʰaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
