Term,Stamm,Sprache,Zeitraum
ನಿಘಂಟು,निघण्टु,Sanskrit,1500 BCE - present (liturgical/classical)
ಇಂಗ್ಲಿಷ್,English,English,1550 CE - present
ಕನ್ನಡ,ಕಱೆ,Kannada,450 CE - present
ಕನ್ನಡ,ನಾಡು,Kannada,450 CE - present
ಒಂದು,*onṯu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಮನೆ,*manay,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ನಾಯಿ,ನಾಯ್,Old Kannada,450 CE - 1200 CE
ನಾಯಿ,*naH-ay,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕಣ್ಣು,*kaṇ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಆರು,ಆಱು,Old Kannada,450 CE - 1200 CE
ಆರು,*cāṯu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಜನ,ಜನ,Old Kannada,450 CE - 1200 CE
ಜನ,जन,Sanskrit,1500 BCE - present (liturgical/classical)
ಕುರ್ಚಿ,कुरसी,Hindi,not available
ಕುರ್ಚಿ,كُرْسِيّ,Arabic,600 CE - present
ಭಸ್ಮ,भस्म,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೇಣ,मदन,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಾವು,*pāmpu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸಿಂಹ,सिंह,Sanskrit,1500 BCE - present (liturgical/classical)
ಅರಣ್ಯ,अरण्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಫ,कफ,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೋಶ,कोश,Sanskrit,1500 BCE - present (liturgical/classical)
ದಿನ,दिन,Sanskrit,1500 BCE - present (liturgical/classical)
ದೀರ್ಘ,दीर्घ,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಂಠ,कण्ठ,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಗ್ನಿ,अग्नि,Sanskrit,1500 BCE - present (liturgical/classical)
ಘೂಕ,घूक,Sanskrit,1500 BCE - present (liturgical/classical)
ಚಂದ್ರ,चन्द्र,Sanskrit,1500 BCE - present (liturgical/classical)
ದುಗ್ಧ,दुग्ध,Sanskrit,1500 BCE - present (liturgical/classical)
ನಾಗ,नाग,Sanskrit,1500 BCE - present (liturgical/classical)
ಪಲಂಕಷ,पलंकष,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಾಲು,*pāl(u),Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸಂಸ್ಕೃತ,संस्कृत,Sanskrit,1500 BCE - present (liturgical/classical)
ನೀರು,*nīr,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ರಕ್ತ,रक्त,Classical Sanskrit,500 BCE - 1000 CE
ಭಾರತ,भारत,Sanskrit,1500 BCE - present (liturgical/classical)
ನದಿ,नदी,Sanskrit,1500 BCE - present (liturgical/classical)
ಯಾತ್ರಿಕ,यात्रिक,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಿಟ್ಟು,ಪಿಟ್ಟು,Old Kannada,450 CE - 1200 CE
ಹಿಟ್ಟು,𑀧𑀺𑀝𑁆𑀞,Maharastri Prakrit,1 CE - 700 CE
ಹಿಟ್ಟು,पिष्ट,Sanskrit,1500 BCE - present (liturgical/classical)
ಗಿರಿ,गिरि,Sanskrit,1500 BCE - present (liturgical/classical)
ಪರ್ವತ,पर्वत,Sanskrit,1500 BCE - present (liturgical/classical)
ವನ,वन,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಡವಿ,अटवि,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಾನನ,कानन,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಗ್ನಿಪರ್ವತ,ಅಗ್ನಿ,Kannada,450 CE - present
ಅಗ್ನಿಪರ್ವತ,ಪರ್ವತ,Kannada,450 CE - present
ಉರಿಬೆಟ್ಟ,ಉರಿ,Kannada,450 CE - present
ಉರಿಬೆಟ್ಟ,ಬೆಟ್ಟ,Kannada,450 CE - present
ಭಾಷೆ,भाषा,Sanskrit,1500 BCE - present (liturgical/classical)
ರಾಮ,राम,Sanskrit,1500 BCE - present (liturgical/classical)
ಗ್ರಹ,ग्रह,Sanskrit,1500 BCE - present (liturgical/classical)
ಇತಿಹಾಸ,इतिहास,Sanskrit,1500 BCE - present (liturgical/classical)
ಜಂಗಲು,जङ्गल,Sanskrit,1500 BCE - present (liturgical/classical)
ಧ್ಯಾನ,ध्यान,Sanskrit,1500 BCE - present (liturgical/classical)
ಗಾಂಜಾ,गञ्जा,Sanskrit,1500 BCE - present (liturgical/classical)
ಭಕ್ತಿ,भक्ति,Sanskrit,1500 BCE - present (liturgical/classical)
ಆರೋಗ್ಯದ,आरोग्य,Sanskrit,1500 BCE - present (liturgical/classical)
ನಾಷ್ಟಾ,ناشتا,Persian,1000 CE - present
ನಾಷ್ಟಾ,अनाशित,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಡಲು,*kaṭal,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹೆಸರು,ಪೆಸರ್,Old Kannada,450 CE - 1200 CE
ಹೆಸರು,*picar,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ನಾನು,ನಾನ್,Old Kannada,450 CE - 1200 CE
ನಾನು,*yāṉ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ನೀನು,ನೀನ್,Old Kannada,450 CE - 1200 CE
ನೀನು,*nīn,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಇಂಗಾಲ,अङ्गार,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಳೆ,ಮೞೆ,Old Kannada,450 CE - 1200 CE
ಮಳೆ,*maẓay,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕರೆ,ಕರೆ,Old Kannada,450 CE - 1200 CE
ಕರೆ,ಕಱೆ,Old Kannada,450 CE - 1200 CE
ಹೋಗು,ಪೋಗು,Old Kannada,450 CE - 1200 CE
ಹೋಗು,*pō-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹೇಳು,ಪೇೞು,Old Kannada,450 CE - 1200 CE
ಹೇಳು,*pēẓ- ~ *pēč-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸೂರ್ಯ,सूर्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಥವಾ,अथवा,Sanskrit,1500 BCE - present (liturgical/classical)
ತಾಯಿ,*tāy,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ತಂದೆ,*tantay,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ತಂದೆ,*tanṯi,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ವಿದ್ಯುತ್ತು,विद्युत्,Sanskrit,1500 BCE - present (liturgical/classical)
ವಾ,वा,Hindi,not available
ವಾ,वा,Sanskrit,1500 BCE - present (liturgical/classical)
ವಾ,*-wē,Proto-Indo-European,4500 BCE - 2500 BCE
ಯಾ,یا,Persian,1000 CE - present
ಅವನು,*a-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕಲ್ಲು,ಕಲ್,Old Kannada,450 CE - 1200 CE
ಎಣ್ಣೆ,*eḷ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಎಣ್ಣೆ,*ney,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಚಕ್ರ,चक्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಹೃದಯ,हृदय,Sanskrit,1500 BCE - present (liturgical/classical)
ಕನಸು,*kanac-u,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಉಗುರು,*ukir,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕೈ,*kay,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹಲ್ಲು,*pal,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ದ್ವೀಪ,द्वीप,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೀನು,*mīn,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ವಾಕ್ಯ,वाक्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಗೋಧಿ,गोधूम,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೆರೆ,ಕೆಱೆ,Old Kannada,450 CE - 1200 CE
ಕೆರೆ,ಕೆರೆ,Old Kannada,450 CE - 1200 CE
ಗೆಲ್ಲು,*gel-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಧೂಮಕೇತು,धूमकेतु,Sanskrit,1500 BCE - present (liturgical/classical)
ಎರಡು,*ir-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಮೂರು,*mūnṯu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ನಾಲ್ಕು,*nāl,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಐದು,*caymtu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಏಳು,*ēẓ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಎಂಟು,*eṇṭṭu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಒಂಬತ್ತು,*on,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹತ್ತು,ಪತ್ತು,Old Kannada,450 CE - 1200 CE
ಹತ್ತು,*paHtu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸೊನ್ನೆ,ಸುನ್ನ,Old Kannada,450 CE - 1200 CE
ಸೊನ್ನೆ,suñña,Pali,500 BCE - 1 CE
ಸೊನ್ನೆ,शून्य,Sanskrit,1500 BCE - present (liturgical/classical)
ಇಪ್ಪತ್ತು,*irpattu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ನಾವು,ನಾವ್,Old Kannada,450 CE - 1200 CE
ನಾವು,*ñām,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅದು,*atu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಇದು,*ī,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಉಪಯೋಗ,उपयोग,Sanskrit,1500 BCE - present (liturgical/classical)
ಪೂರ್ವ,पूर्व,Sanskrit,1500 BCE - present (liturgical/classical)
ದೀಪಾವಳಿ,दीपावलि,Sanskrit,1500 BCE - present (liturgical/classical)
ಬಾಳೆ,*wāẓ-a-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ವಿಮಾನ,विमान,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಂದಿ,ಪಂದಿ,Old Kannada,450 CE - 1200 CE
ಹಂದಿ,*panṯi,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅ,अ,Sanskrit,1500 BCE - present (liturgical/classical)
ಅ,*a-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅ,*-ath,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ತೋಳ,*tōnḍl,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಈ,*iH,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ದೂರದರ್ಶನ,ದೂರ,Kannada,450 CE - present
ದೂರದರ್ಶನ,ದರ್ಶನ,Kannada,450 CE - present
ದೂರದರ್ಶನ,दूरदर्शन,Sanskrit,1500 BCE - present (liturgical/classical)
ನಿಯಮ,नियम,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಲಸು,*palṇas,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸೊಸೆ,स्नुषा,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೋಪ,कोप,Sanskrit,1500 BCE - present (liturgical/classical)
ಭಯ,भय,Sanskrit,1500 BCE - present (liturgical/classical)
ದೇಹ,देह,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೇವಲ,केवल,Sanskrit,1500 BCE - present (liturgical/classical)
ನಿದ್ದೆ,niddā,Pali,500 BCE - 1 CE
ನಿದ್ದೆ,निद्रा,Sanskrit,1500 BCE - present (liturgical/classical)
ಸ್ತನ,स्तन,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೇಲೆ,*mē,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕಣ,कण,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೆಂಪು,*kem,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಮೀಸೆ,श्मश्रु,Sanskrit,1500 BCE - present (liturgical/classical)
ರುದ್ರಭೂಮಿ,ರುದ್ರ,Kannada,450 CE - present
ರುದ್ರಭೂಮಿ,ಭೂಮಿ,Kannada,450 CE - present
ವಿಧವೆ,विधवा,Sanskrit,1500 BCE - present (liturgical/classical)
ಚೋರ,चोर,Sanskrit,1500 BCE - present (liturgical/classical)
ಒಂಟೆ,उष्ट्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಸೇಬು,سیب,Classical Persian,800 CE - 1900 CE
ಸೇಬು,*cáywaH,Proto-Iranian,not available
ದ್ರಾಕ್ಷಿ,द्राक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
ಅನಾನಸ್,ananás,Portuguese,1516 CE - present
ಶೌಚಾಲಯ,शौचालय,Sanskrit,1500 BCE - present (liturgical/classical)
ಕವಿ,कवि,Sanskrit,1500 BCE - present (liturgical/classical)
ವಿಷ,विष,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಸ್ಪತ್ರೆ,hospital,Portuguese,1516 CE - present
ಆಸ್ಪತ್ರೆ,hospital,English,1550 CE - present
ಉಣ್ಣೆ,uṇṇa,Pali,500 BCE - 1 CE
ಉಣ್ಣೆ,ऊर्णा,Sanskrit,1500 BCE - present (liturgical/classical)
ಬಣ್ಣ,vaṇṇa,Pali,500 BCE - 1 CE
ಬಣ್ಣ,वर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ಶ್ವಾಸ,श्वास,Sanskrit,1500 BCE - present (liturgical/classical)
ಪೂರ್ಣ,पूर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ವಿವರ್ಣ,विवर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ಪೊರ,पोर,Marathi,not available
ಪೊರ,पुत्रक,Sanskrit,1500 BCE - present (liturgical/classical)
ಶಂಕೆ,शङ्क्,Sanskrit,1500 BCE - present (liturgical/classical)
ಚಿರತೆ,चित्रकाय,Sanskrit,1500 BCE - present (liturgical/classical)
ದೂರ್ವೆ,दूर्वा,Sanskrit,1500 BCE - present (liturgical/classical)
ಚೇಳು,ತೇಳು,Old Kannada,450 CE - 1200 CE
ಚೇಳು,*tēḷ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಊರು,*ūr,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಬೀಜ,बीज,Sanskrit,1500 BCE - present (liturgical/classical)
ಪತ್ನಿ,पत्नी,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಿತ್ರ,मित्र,Sanskrit,1500 BCE - present (liturgical/classical)
ರೋಗ,रोग,Sanskrit,1500 BCE - present (liturgical/classical)
ನೂರು,*nūṯ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಅರಸು,राजन्,Sanskrit,1500 BCE - present (liturgical/classical)
ನಿದ್ರೆ,निद्रा,Sanskrit,1500 BCE - present (liturgical/classical)
ಅನುಭವ,अनुभव,Sanskrit,1500 BCE - present (liturgical/classical)
ಭಯೋತ್ಪಾದನೆ,ಭಯ,Kannada,450 CE - present
ಭಯೋತ್ಪಾದನೆ,ಉತ್ಪಾದನೆ,Kannada,450 CE - present
ಭಯೋತ್ಪಾದನೆ,भय,Sanskrit,1500 BCE - present (liturgical/classical)
ರಕ್ಷಿಸು,रक्षा,Sanskrit,1500 BCE - present (liturgical/classical)
ಗೆಳೆಯ,*keḷ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಪುತ್ರ,पुत्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಈಗ,*ī,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸುಣ್ಣ,चूर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ಸಣ್ಣ,श्लक्ष्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ಸಿಹಿ,*tjī-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ದೂರ,दूर,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಾಂಸ,मांस,Sanskrit,1500 BCE - present (liturgical/classical)
ಲಗ್ನ,लग्न,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೋರಿಕೆ,*kōr-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸ್ತ್ರೀ,स्त्री,Sanskrit,1500 BCE - present (liturgical/classical)
ಹುಣ್ಣಿಮೆ,ಪುಣ್ಣಿಮೆ,Old Kannada,450 CE - 1200 CE
ಹುಣ್ಣಿಮೆ,पूर्णिमा,Sanskrit,1500 BCE - present (liturgical/classical)
ಸ್ಪರ್ಧೆ,स्पर्धा,Sanskrit,1500 BCE - present (liturgical/classical)
ಉಗ್ರ,उग्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಸೊಂಡಿಲು,शुण्डा,Sanskrit,1500 BCE - present (liturgical/classical)
ಸ್ವಪ್ನ,स्वप्न,Sanskrit,1500 BCE - present (liturgical/classical)
ದಹಿಸು,दहति,Sanskrit,1500 BCE - present (liturgical/classical)
ವಧು,वधू,Sanskrit,1500 BCE - present (liturgical/classical)
ರಣಹದ್ದು,ರಣ,Kannada,450 CE - present
ರಣಹದ್ದು,ಹದ್ದು,Kannada,450 CE - present
ಹಿಮ,हिम,Sanskrit,1500 BCE - present (liturgical/classical)
ಋಣ,ऋण,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಾಗೆ,काक,Sanskrit,1500 BCE - present (liturgical/classical)
ಹೆಣ್ಣು,*peṇ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕಲ್ಪಿಸು,कॢप्,Sanskrit,1500 BCE - present (liturgical/classical)
ಸೇತುವೆ,सेतु,Sanskrit,1500 BCE - present (liturgical/classical)
ಗಗನ,गगन,Sanskrit,1500 BCE - present (liturgical/classical)
ಪತಿ,पति,Sanskrit,1500 BCE - present (liturgical/classical)
ಉದ್ದ,ऊर्ध्व,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೊತ್ತಂಬರಿ,कुस्तुम्बरी,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೊಸರು,*mūsar,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಶ್ವಾನ,श्वन्,Sanskrit,1500 BCE - present (liturgical/classical)
ಪಾಪ,पाप,Sanskrit,1500 BCE - present (liturgical/classical)
ಜಯ,जय,Sanskrit,1500 BCE - present (liturgical/classical)
ಕ್ಷಯ,क्षय,Sanskrit,1500 BCE - present (liturgical/classical)
ಋಷಭ,ऋषभ,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೃಗ,मृग,Sanskrit,1500 BCE - present (liturgical/classical)
ಬಲಾತ್ಕಾರ,बलात्कार,Sanskrit,1500 BCE - present (liturgical/classical)
ಬಲ,बल,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಂಸ,हंस,Sanskrit,1500 BCE - present (liturgical/classical)
ತತ್ಕ್ಷಣ,तत्क्षण,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೂಕ,मूक,Sanskrit,1500 BCE - present (liturgical/classical)
ಜಡೆ,ಜೆಡೆ,Old Kannada,450 CE - 1200 CE
ಜಡೆ,जटा,Sanskrit,1500 BCE - present (liturgical/classical)
ರಾಷ್ಟ್ರಪತಿ,राष्ट्रपति,Sanskrit,1500 BCE - present (liturgical/classical)
ಬದುಕು,ಬರ್ದುಂಕು,Middle Kannada,1200 CE - 1700 CE
ಬದುಕು,ಬೞ್ದುಂಕು,Old Kannada,450 CE - 1200 CE
ಬದುಕು,*vāẓ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹೊರಗೆ,ಪೊರಗು,Old Kannada,450 CE - 1200 CE
ಹೊರಗೆ,*pūr-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸಾವಿರ,ಸಾಸಿರ,Old Kannada,450 CE - 1200 CE
ಸಾವಿರ,सहस्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೊಟ್ಟೆ,*muṭṭay,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹಡಗು,ಪಡಂಗು,Old Kannada,450 CE - 1200 CE
ಹಡಗು,*paḍak-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹಕ್ಕಿ,ಪಕ್ಕಿ,Old Kannada,450 CE - 1200 CE
ಹಕ್ಕಿ,𑀧𑀓𑁆𑀔𑀺,Prakrit,500 BCE - 1000 CE
ಹಕ್ಕಿ,पक्षिन्,Sanskrit,1500 BCE - present (liturgical/classical)
ತುಪ್ಪ,ತುಪ್ಪ,Old Kannada,450 CE - 1200 CE
ಜೀವ,जीव,Sanskrit,1500 BCE - present (liturgical/classical)
ಯುದ್ಧ,युद्ध,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಿತ್ತಾಳೆ,ಪಿತ್ತಳೆ,Old Kannada,450 CE - 1200 CE
ಹಿತ್ತಾಳೆ,पित्तल,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಸ್ತ,हस्त,Sanskrit,1500 BCE - present (liturgical/classical)
ವೃಕ್ಷ,वृक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
ಬುದ್ಧಿ,बुद्धि,Sanskrit,1500 BCE - present (liturgical/classical)
ಅನುಭವಿಸು,अनुभव,Sanskrit,1500 BCE - present (liturgical/classical)
ಕ್ರಿಸ್ತ ಪೂರ್ವ,Before Christ,English,1550 CE - present
ಕೋರೆಷ,𐎤𐎢𐎽𐎢𐏁,Old Persian,600 BCE - 300 BCE
ಕೃಷ್ಣ,कृष्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ಶಿವ,शिव,Sanskrit,1500 BCE - present (liturgical/classical)
ಮುಗ್ಧ,मुग्ध,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಗ್ನ,मग्न,Sanskrit,1500 BCE - present (liturgical/classical)
ಸರ್ಪ,सर्प,Sanskrit,1500 BCE - present (liturgical/classical)
ಬೋಧಿಸು,बोधति,Sanskrit,1500 BCE - present (liturgical/classical)
ಗರ್ಭ,गर्भ,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೇಘ,मेघ,Sanskrit,1500 BCE - present (liturgical/classical)
ನಿರಭ್ರ,निरभ्र,Sanskrit,1500 BCE - present (liturgical/classical)
ರಹಸ್ಯ,रहस्य,Sanskrit,1500 BCE - present (liturgical/classical)
ನೇತ್ರ,नेत्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಈರ್ಷ್ಯೆ,ईर्ष्यति,Sanskrit,1500 BCE - present (liturgical/classical)
ಲೇಪಿಸು,लेपयति,Sanskrit,1500 BCE - present (liturgical/classical)
ವಾಯು,वायु,Sanskrit,1500 BCE - present (liturgical/classical)
ಜ್ವಲಿಸು,ज्वलति,Sanskrit,1500 BCE - present (liturgical/classical)
ರವಿ,रवि,Sanskrit,1500 BCE - present (liturgical/classical)
ಸ್ನೇಹಿತ,स्नेहित,Sanskrit,1500 BCE - present (liturgical/classical)
ನಕ್ಷತ್ರ,नक्षत्र,Sanskrit,1500 BCE - present (liturgical/classical)
ನಾಳೆ,*nāḷ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಕಪಟ,कपट,Sanskrit,1500 BCE - present (liturgical/classical)
ಬಸವ,वृषभ,Sanskrit,1500 BCE - present (liturgical/classical)
ವರ್ಣಭೇದ,ವರ್ಣ,Kannada,450 CE - present
ವರ್ಣಭೇದ,ಭೇದ,Kannada,450 CE - present
ಭೇದ,भेद,Sanskrit,1500 BCE - present (liturgical/classical)
ವರ್ಣ,वर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ಹೀನ,हीन,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಿಂಡು,ಪಿಂಡು,Old Kannada,450 CE - 1200 CE
ಹಿಂಡು,*pi(n)ḍ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹಿಂಡು,पीडयति,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಿಂಡು,*pižd-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ಹಿಂಡು,*pisd-,Proto-Indo-European,4500 BCE - 2500 BCE
ಚರ್ಮ,चर्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
ಪುರುಷ,पुरुष,Sanskrit,1500 BCE - present (liturgical/classical)
ಪೌರುಷ,पौरुष,Sanskrit,1500 BCE - present (liturgical/classical)
ಸೂಕರ,सूकर,Sanskrit,1500 BCE - present (liturgical/classical)
ನರ,*naram(b),Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ನರ,नर,Sanskrit,1500 BCE - present (liturgical/classical)
ಅಳು,*eẓ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಸಮುದ್ರ,समुद्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಪೈಗಂಬರ್,پیغمبر,Persian,1000 CE - present
ಪೈಗಂಬರ್,पैग़म्बर,Hindi,not available
ಸೀತೆ,सीता,Sanskrit,1500 BCE - present (liturgical/classical)
ರಥ,रथ,Sanskrit,1500 BCE - present (liturgical/classical)
ಋಷಿ,ऋषि,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೇರಿ,Mary,English,1550 CE - present
ಮೇರಿ,מִרְיָם,Hebrew,900 BCE - 500 CE
ಕ್ರಿಸ್ಮಸ್,Christmas,English,1550 CE - present
ಮುಖ,मुख,Sanskrit,1500 BCE - present (liturgical/classical)
ಹ್ರಸ್ವ,ह्रस्व,Sanskrit,1500 BCE - present (liturgical/classical)
ಸ್ಪಷ್ಟ,स्पष्ट,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಲೋಚನೆ,आलोचना,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಲೋಚಿಸು,आलोचना,Sanskrit,1500 BCE - present (liturgical/classical)
ನಮ್ರ,नम्र,Sanskrit,1500 BCE - present (liturgical/classical)
ದ್ವೇಷ,द्वेष,Sanskrit,1500 BCE - present (liturgical/classical)
ಆಚರಿಸು,आचरण,Sanskrit,1500 BCE - present (liturgical/classical)
ಕೃಶ,कृश,Sanskrit,1500 BCE - present (liturgical/classical)
ತ್ಯಾಗ,त्याग,Sanskrit,1500 BCE - present (liturgical/classical)
ವಸ್ತ್ರ,वस्त्र,Sanskrit,1500 BCE - present (liturgical/classical)
ಜವಳಿ,*žavaḷi,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ಹಗುರು,ಅಗುರು,Old Kannada,450 CE - 1200 CE
ಹಗುರು,अगुरु,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಧು,मधु,Sanskrit,1500 BCE - present (liturgical/classical)
ಚೊಕ್ಕ,चोक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
ಹುಳು,ಪುೞು,Old Kannada,450 CE - 1200 CE
ಹುಳು,*puẓ-u,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ನಗು,*nag-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ದೃಢ,दृढ,Sanskrit,1500 BCE - present (liturgical/classical)
ಮಧುರ,मधुर,Sanskrit,1500 BCE - present (liturgical/classical)
ಮೃತ,मृत,Sanskrit,1500 BCE - present (liturgical/classical)
ಕಲ್ಲಂಗಡಿ,कलिंगड,Marathi,not available
ಕಲ್ಲಂಗಡಿ,कालिङ्ग,Sanskrit,1500 BCE - present (liturgical/classical)
ಗುಟ್ಟು,गुप्त,Sanskrit,1500 BCE - present (liturgical/classical)
ಹಸು,ಪಸು,Old Kannada,450 CE - 1200 CE
